modelName,	radius1,	radius2,	delta1,	delta2,	d1,	d2,	d3,	isCross,	                    flowrate,	P_in,	P_out,	T_wall,	T_fluid,	Nu,	friction,	tp,	rela_Nu,                    	rela_f,	rela_tp
model3750,16.129032,16.129032,8.0,14.0,34.571429,32.15873,38.793651,True,0.05025,1.662,0.001182,294.2,293.6,343.035343035,0.0348085792535,9854.90791041,rela_nu,rela_f,rela_tp
model3751,15.16129,16.129032,12.0,14.0,34.571429,32.761905,33.968254,False,0.05025,0.6837,0.001158,294.3,293.6,294.03029403,0.0143051901538,20554.0989577,rela_nu,rela_f,rela_tp
model3752,15.16129,16.129032,12.0,14.0,34.571429,36.984127,26.730159,False,0.05025,0.6915,0.0009879,294.3,293.6,294.03029403,0.0144722330552,20316.8573162,rela_nu,rela_f,rela_tp
model3753,14.193548,16.129032,12.0,14.0,34.571429,32.15873,38.793651,True,0.05025,0.5635,0.0008068,294.3,293.6,294.03029403,0.0117933156117,24931.9448161,rela_nu,rela_f,rela_tp
model3754,16.451613,16.129032,12.0,14.0,38.190476,32.15873,38.793651,True,0.05025,0.7641,0.00089,294.2,293.6,343.035343035,0.0159958862272,21445.2227381,rela_nu,rela_f,rela_tp
model3755,19.354839,16.129032,12.0,14.0,34.571429,32.15873,29.142857,True,0.05025,1.818,0.001476,294.2,293.6,343.035343035,0.0380719739429,9010.18012751,rela_nu,rela_f,rela_tp
model3756,16.451613,16.129032,12.0,14.0,32.15873,32.761905,39.396825,False,0.05025,0.7708,0.001159,294.3,293.6,294.03029403,0.0161306715999,18228.025548,rela_nu,rela_f,rela_tp
model3757,16.451613,16.129032,12.0,14.0,34.571429,36.984127,29.142857,False,0.05025,0.8193,0.001004,294.2,293.6,343.035343035,0.0171504169444,20001.5745475,rela_nu,rela_f,rela_tp
model3758,14.193548,16.129032,12.0,14.0,32.15873,32.15873,39.396825,True,0.05025,0.5694,0.0006228,294.3,293.6,294.03029403,0.011920828317,24665.2569948,rela_nu,rela_f,rela_tp
model3759,16.451613,16.129032,12.0,14.0,34.571429,34.571429,40.0,False,0.05025,0.7256,0.0009507,294.3,293.6,294.03029403,0.0151877042458,19359.7590045,rela_nu,rela_f,rela_tp
model3760,15.16129,16.129032,12.0,14.0,34.571429,36.984127,29.142857,True,0.05025,0.6399,0.0009256,294.3,293.6,294.03029403,0.0133920700783,21955.5522268,rela_nu,rela_f,rela_tp
model3761,16.774194,16.129032,12.0,14.0,34.571429,34.571429,35.174603,True,0.05025,0.8618,0.00117,294.2,293.6,343.035343035,0.0180376823727,19017.7061524,rela_nu,rela_f,rela_tp
model3762,16.774194,16.129032,12.0,14.0,32.15873,32.15873,39.396825,True,0.05025,0.8121,0.0009059,294.2,293.6,343.035343035,0.0170015703827,20176.6857599,rela_nu,rela_f,rela_tp
model3763,14.193548,16.129032,12.0,14.0,23.714286,32.15873,38.793651,False,0.05025,0.622,0.0008359,294.3,293.6,294.03029403,0.0130187894184,22585.0718205,rela_nu,rela_f,rela_tp
model3764,17.419355,16.129032,12.0,14.0,34.571429,34.571429,38.793651,True,0.05025,0.8583,0.001007,294.2,293.6,343.035343035,0.0179677432048,19091.7322852,rela_nu,rela_f,rela_tp
model3765,14.193548,16.129032,12.0,14.0,39.396825,36.984127,38.793651,False,0.05025,0.5161,0.0008366,294.3,293.6,294.03029403,0.0107992488613,27226.9208541,rela_nu,rela_f,rela_tp
model3766,14.193548,16.129032,12.0,14.0,23.714286,32.15873,29.142857,False,0.05025,0.6918,0.0008819,294.3,293.6,294.03029403,0.0144807422857,20304.9186449,rela_nu,rela_f,rela_tp
model3767,15.16129,16.129032,12.0,14.0,39.396825,36.984127,19.492063,False,0.05025,0.7546,0.0009735,294.3,293.6,294.03029403,0.0157950285659,18615.3695641,rela_nu,rela_f,rela_tp
model3768,14.193548,16.129032,12.0,14.0,34.571429,34.571429,39.396825,False,0.05025,0.5152,0.0008391,294.3,293.6,294.03029403,0.0107803336383,27274.6933346,rela_nu,rela_f,rela_tp
model3769,15.16129,16.129032,12.0,14.0,34.571429,34.571429,35.174603,True,0.05025,0.6265,0.0009305,294.3,293.6,294.03029403,0.0131111208569,22426.0227054,rela_nu,rela_f,rela_tp
model3770,17.741935,17.419355,12.0,14.0,34.571429,32.15873,38.190476,True,0.05025,0.9672,0.0007486,294.2,293.6,343.035343035,0.0202555609053,16935.366275,rela_nu,rela_f,rela_tp
model3771,15.16129,16.129032,12.0,14.0,39.396825,37.587302,38.793651,True,0.05025,0.5832,0.000893,294.3,293.6,294.03029403,0.0122043952795,24092.1641176,rela_nu,rela_f,rela_tp
model3772,15.16129,16.129032,10.0,14.0,39.396825,36.984127,38.793651,False,0.05025,0.8039,0.001084,294.3,293.6,294.03029403,0.0168259763333,17474.7835255,rela_nu,rela_f,rela_tp
model3773,16.774194,16.129032,12.0,14.0,35.174603,36.984127,29.142857,True,0.05025,0.8688,0.001036,294.2,293.6,343.035343035,0.0181872017086,18861.3591321,rela_nu,rela_f,rela_tp
model3774,15.16129,16.129032,12.0,14.0,34.571429,36.984127,24.31746,False,0.05025,0.7131,0.001003,294.3,293.6,294.03029403,0.0149246244084,19701.0179945,rela_nu,rela_f,rela_tp
model3775,15.483871,16.129032,12.0,14.0,39.396825,34.571429,38.793651,True,0.05025,0.6125,0.0009058,294.3,293.6,294.03029403,0.0128182167954,22938.4709842,rela_nu,rela_f,rela_tp
model3776,15.483871,18.709677,12.0,14.0,29.746032,36.984127,38.793651,False,0.05025,0.9271,0.0006578,294.2,293.6,343.035343035,0.019417020253,17666.7345744,rela_nu,rela_f,rela_tp
model3777,16.129032,16.129032,12.0,14.0,39.396825,32.15873,38.190476,False,0.05025,0.7244,0.0008787,294.3,293.6,294.03029403,0.0151640628369,19389.9416794,rela_nu,rela_f,rela_tp
model3778,14.193548,16.129032,12.0,14.0,34.571429,35.174603,19.492063,True,0.05025,0.625,0.0009051,294.3,293.6,294.03029403,0.0130802151641,22479.0105011,rela_nu,rela_f,rela_tp
model3779,14.193548,16.129032,12.0,14.0,34.571429,27.333333,29.142857,True,0.05025,0.6082,0.0009284,294.3,293.6,294.03029403,0.0127276207369,23101.74856,rela_nu,rela_f,rela_tp
model3780,15.16129,16.129032,10.0,14.0,34.571429,34.571429,39.396825,False,0.05025,0.8057,0.0009806,294.2,293.6,343.035343035,0.0168658691149,20339.0255609,rela_nu,rela_f,rela_tp
model3781,17.096774,16.129032,12.0,14.0,39.396825,37.587302,38.190476,False,0.05025,0.8101,0.0007529,294.3,293.6,294.03029403,0.0169628596715,17333.7691712,rela_nu,rela_f,rela_tp
model3782,19.354839,16.129032,12.0,14.0,34.571429,34.571429,38.793651,False,0.05025,1.427,0.001295,294.2,293.6,343.035343035,0.0298809174061,11480.0806941,rela_nu,rela_f,rela_tp
model3783,15.16129,16.129032,12.0,14.0,39.396825,36.984127,24.31746,False,0.05025,0.7159,0.0009912,294.3,293.6,294.03029403,0.0149835560693,19623.5321356,rela_nu,rela_f,rela_tp
model3784,14.193548,16.129032,12.0,14.0,32.15873,36.984127,29.142857,True,0.05025,0.6269,0.000658,294.3,293.6,294.03029403,0.0131252155798,22401.9401618,rela_nu,rela_f,rela_tp
model3785,15.483871,18.709677,12.0,14.0,34.571429,36.984127,29.142857,False,0.05025,0.9632,0.001238,294.3,293.6,294.03029403,0.0201614689363,14583.7733827,rela_nu,rela_f,rela_tp
model3786,15.16129,16.129032,12.0,14.0,34.571429,35.174603,19.492063,False,0.05025,0.75,0.0009759,294.3,293.6,294.03029403,0.0156985682643,18729.7522347,rela_nu,rela_f,rela_tp
model3787,14.193548,16.129032,12.0,14.0,24.920635,34.571429,38.793651,True,0.05025,0.5548,0.0008627,294.3,293.6,294.03029403,0.0116098033671,25326.0356557,rela_nu,rela_f,rela_tp
model3788,14.193548,16.129032,12.0,14.0,34.571429,37.587302,38.190476,False,0.05025,0.515,0.000841,294.3,293.6,294.03029403,0.0107761020777,27285.4035635,rela_nu,rela_f,rela_tp
model3789,14.193548,16.129032,12.0,14.0,34.571429,27.333333,39.396825,False,0.05025,0.5525,0.0008918,294.3,293.6,294.03029403,0.0115609884687,25432.9718282,rela_nu,rela_f,rela_tp
model3790,15.483871,16.129032,8.0,14.0,34.571429,34.571429,29.746032,False,0.05025,1.611,0.0008534,294.2,293.6,343.035343035,0.0337465727948,10165.0423918,rela_nu,rela_f,rela_tp
model3791,15.16129,16.129032,10.0,14.0,35.174603,36.984127,29.142857,False,0.05025,0.9236,0.00104,294.2,293.6,343.035343035,0.0193356544041,17741.0774865,rela_nu,rela_f,rela_tp
model3792,15.483871,16.129032,12.0,14.0,35.174603,39.396825,38.793651,False,0.05025,0.6185,0.0009031,294.3,293.6,294.03029403,0.0129440255587,22715.5217437,rela_nu,rela_f,rela_tp
model3793,15.806452,16.129032,12.0,14.0,39.396825,36.984127,29.142857,False,0.05025,0.7276,0.0009572,294.3,293.6,294.03029403,0.0152294854059,19306.6466919,rela_nu,rela_f,rela_tp
model3794,19.354839,16.129032,12.0,14.0,34.571429,36.984127,29.142857,False,0.05025,1.758,0.001424,294.2,293.6,343.035343035,0.0368155420466,9317.67737117,rela_nu,rela_f,rela_tp
model3795,14.193548,16.129032,8.0,14.0,34.571429,36.984127,29.142857,False,0.05025,1.122,0.0011,294.2,293.6,343.035343035,0.0234926021305,14601.8453439,rela_nu,rela_f,rela_tp
model3796,19.354839,16.129032,12.0,14.0,35.174603,39.396825,38.793651,False,0.05025,1.424,0.001248,294.2,293.6,343.035343035,0.0298190263774,11503.9082327,rela_nu,rela_f,rela_tp
model3797,14.193548,16.129032,12.0,14.0,24.920635,34.571429,38.793651,False,0.05025,0.5981,0.001027,294.3,293.6,294.03029403,0.0125138713818,23496.3493757,rela_nu,rela_f,rela_tp
model3798,15.806452,16.129032,12.0,14.0,39.396825,36.984127,29.142857,True,0.05025,0.7254,0.0009773,294.3,293.6,294.03029403,0.0151829550053,19365.8147526,rela_nu,rela_f,rela_tp
model3799,14.193548,16.129032,10.0,14.0,39.396825,36.984127,29.142857,False,0.05025,0.768,0.0009716,294.3,293.6,294.03029403,0.0160759149113,18290.1126097,rela_nu,rela_f,rela_tp
model3800,14.193548,16.129032,12.0,14.0,32.15873,35.174603,38.793651,False,0.05025,0.5682,0.000622,294.3,293.6,294.03029403,0.011895694649,24717.3706712,rela_nu,rela_f,rela_tp
model3801,15.483871,16.129032,12.0,14.0,23.714286,32.15873,38.190476,True,0.05025,0.8071,0.0007131,294.3,293.6,294.03029403,0.0169008177402,17397.4004424,rela_nu,rela_f,rela_tp
model3802,15.483871,16.129032,8.0,14.0,34.571429,35.174603,38.793651,True,0.05025,1.303,0.0007955,294.2,293.6,343.035343035,0.0272925079946,12568.8464799,rela_nu,rela_f,rela_tp
model3803,14.193548,16.129032,12.0,14.0,24.920635,34.571429,36.380952,False,0.05025,0.5946,0.001014,294.3,293.6,294.03029403,0.0124407884095,23634.3778506,rela_nu,rela_f,rela_tp
model3804,14.193548,16.129032,10.0,14.0,39.396825,40.0,38.793651,False,0.05025,0.6828,0.000918,294.3,293.6,294.03029403,0.0142913574146,20573.9934634,rela_nu,rela_f,rela_tp
model3805,14.193548,16.129032,12.0,14.0,24.920635,34.571429,29.142857,False,0.05025,0.6631,0.001081,294.3,293.6,294.03029403,0.0138750548397,21191.288786,rela_nu,rela_f,rela_tp
model3806,14.193548,16.129032,8.0,14.0,34.571429,34.571429,38.793651,False,0.05025,0.9546,0.001027,294.2,293.6,343.035343035,0.0199856464372,17164.0854407,rela_nu,rela_f,rela_tp
model3807,14.193548,16.129032,12.0,14.0,24.920635,36.984127,29.142857,False,0.05025,0.664,0.001077,294.3,293.6,294.03029403,0.0138940015007,21162.3911236,rela_nu,rela_f,rela_tp
model3808,15.16129,16.129032,10.0,14.0,34.571429,37.587302,39.396825,False,0.05025,0.8069,0.000984,294.2,293.6,343.035343035,0.0168909482903,20308.8267834,rela_nu,rela_f,rela_tp
model3809,14.193548,16.129032,12.0,14.0,34.571429,27.936508,38.793651,True,0.05025,0.5532,0.0008894,294.3,293.6,294.03029403,0.0115757098566,25400.6274926,rela_nu,rela_f,rela_tp
model3810,15.16129,16.129032,12.0,14.0,34.571429,39.396825,38.793651,True,0.05025,0.5777,0.000884,294.3,293.6,294.03029403,0.0120893110809,24321.5094776,rela_nu,rela_f,rela_tp
model3811,15.16129,16.129032,12.0,14.0,34.571429,27.333333,29.142857,False,0.05025,0.696,0.0009762,294.3,293.6,294.03029403,0.0145667924031,20184.9718108,rela_nu,rela_f,rela_tp
model3812,14.83871,16.129032,12.0,14.0,24.920635,36.984127,38.793651,False,0.05025,0.6193,0.0008994,294.3,293.6,294.03029403,0.0129608700625,22685.9996753,rela_nu,rela_f,rela_tp
model3813,14.83871,16.129032,12.0,14.0,34.571429,29.746032,39.396825,False,0.05025,0.6003,0.0006156,294.3,293.6,294.03029403,0.0125686029201,23394.031612,rela_nu,rela_f,rela_tp
model3814,15.16129,16.129032,12.0,14.0,39.396825,39.396825,38.793651,True,0.05025,0.5832,0.0008927,294.3,293.6,294.03029403,0.0122044015671,24092.1517055,rela_nu,rela_f,rela_tp
model3815,15.16129,16.129032,12.0,14.0,34.571429,34.571429,33.968254,False,0.05025,0.6291,0.0009352,294.3,293.6,294.03029403,0.0131655149601,22333.3682671,rela_nu,rela_f,rela_tp
model3816,14.193548,16.129032,12.0,14.0,34.571429,36.984127,40.0,False,0.05025,0.5169,0.0008432,294.3,293.6,294.03029403,0.0108158774906,27185.0614328,rela_nu,rela_f,rela_tp
model3817,14.193548,16.129032,12.0,14.0,34.571429,36.984127,20.095238,False,0.05025,0.6385,0.0009692,294.3,293.6,294.03029403,0.0133618141051,22005.2675272,rela_nu,rela_f,rela_tp
model3818,14.193548,16.129032,12.0,14.0,35.174603,33.968254,35.777778,False,0.05025,0.5112,0.0008301,294.3,293.6,294.03029403,0.0106966874834,27487.9764869,rela_nu,rela_f,rela_tp
model3819,15.16129,16.129032,12.0,14.0,39.396825,39.396825,29.746032,False,0.05025,0.6525,0.0009174,294.3,293.6,294.03029403,0.0136563215068,21530.7097071,rela_nu,rela_f,rela_tp
model3820,15.16129,17.419355,12.0,14.0,34.571429,36.984127,38.793651,True,0.05025,0.6356,0.0009154,294.3,293.6,294.03029403,0.0133021614651,22103.9486555,rela_nu,rela_f,rela_tp
model3821,14.193548,16.129032,12.0,14.0,32.15873,36.984127,39.396825,False,0.05025,0.5676,0.0006246,294.3,293.6,294.03029403,0.0118830649389,24743.6411012,rela_nu,rela_f,rela_tp
model3822,20.0,16.129032,12.0,14.0,34.571429,36.984127,39.396825,False,0.05025,1.822,0.000829,294.2,293.6,343.035343035,0.0381693690023,8987.18925677,rela_nu,rela_f,rela_tp
model3823,19.354839,16.129032,12.0,14.0,35.174603,33.968254,35.777778,False,0.05025,1.405,0.001228,294.2,293.6,343.035343035,0.029421230331,11659.449288,rela_nu,rela_f,rela_tp
model3824,14.193548,17.419355,12.0,14.0,40.0,40.0,38.190476,False,0.05025,0.6019,0.0006529,294.3,293.6,294.03029403,0.012601355074,23333.2282365,rela_nu,rela_f,rela_tp
model3825,20.0,16.129032,12.0,14.0,34.571429,27.936508,38.793651,True,0.05025,1.843,0.0008649,294.2,293.6,343.035343035,0.0386087491971,8884.91210332,rela_nu,rela_f,rela_tp
model3826,14.193548,16.129032,12.0,14.0,34.571429,33.968254,37.587302,False,0.05025,0.5134,0.0008358,294.3,293.6,294.03029403,0.0107426771496,27370.2997806,rela_nu,rela_f,rela_tp
model3827,14.193548,16.129032,12.0,14.0,36.984127,36.984127,39.396825,False,0.05025,0.5156,0.0008395,294.3,293.6,294.03029403,0.0107887087332,27253.5204446,rela_nu,rela_f,rela_tp
model3828,17.741935,16.129032,12.0,14.0,34.571429,37.587302,33.365079,False,0.05025,1.069,0.0009143,294.2,293.6,343.035343035,0.0223856832826,15323.8719009,rela_nu,rela_f,rela_tp
model3829,15.16129,16.129032,12.0,14.0,32.15873,33.968254,26.126984,False,0.05025,0.8208,0.0007301,294.3,293.6,294.03029403,0.0171875955749,17107.1219792,rela_nu,rela_f,rela_tp
model3830,14.193548,16.129032,12.0,14.0,34.571429,37.587302,35.777778,False,0.05025,0.5123,0.0008348,294.3,293.6,294.03029403,0.0107196435429,27429.1111317,rela_nu,rela_f,rela_tp
model3831,15.16129,16.129032,12.0,14.0,32.15873,36.984127,29.746032,False,0.05025,0.761,0.0006769,294.3,293.6,294.03029403,0.0159353805683,18451.4133673,rela_nu,rela_f,rela_tp
model3832,14.193548,16.129032,12.0,14.0,34.571429,31.555556,35.777778,False,0.05025,0.5571,0.0006538,294.3,293.6,294.03029403,0.011662386639,25211.8458367,rela_nu,rela_f,rela_tp
model3833,14.193548,17.419355,12.0,14.0,34.571429,36.984127,20.095238,True,0.05025,0.7414,0.0008413,294.2,293.6,343.035343035,0.0155211445208,22101.1628733,rela_nu,rela_f,rela_tp
model3834,14.193548,16.129032,12.0,14.0,34.571429,36.984127,33.365079,False,0.05025,0.5382,0.0008582,294.3,293.6,294.03029403,0.0112619833308,26108.2160569,rela_nu,rela_f,rela_tp
model3835,14.193548,16.129032,12.0,14.0,18.888889,37.587302,38.190476,False,0.05025,0.6275,0.001006,294.3,293.6,294.03029403,0.0131304971712,22392.9292392,rela_nu,rela_f,rela_tp
model3836,14.193548,18.709677,12.0,14.0,34.571429,33.968254,36.984127,False,0.05025,0.7433,0.001036,294.2,293.6,343.035343035,0.0155568853848,22050.3869862,rela_nu,rela_f,rela_tp
model3837,14.193548,16.129032,12.0,14.0,32.15873,36.984127,33.365079,False,0.05025,0.6019,0.0006565,294.3,293.6,294.03029403,0.0126012796227,23333.3679463,rela_nu,rela_f,rela_tp
model3838,14.193548,16.129032,12.0,14.0,34.571429,24.31746,35.777778,False,0.05025,0.5784,0.001022,294.3,293.6,294.03029403,0.0121010898679,24297.835752,rela_nu,rela_f,rela_tp
model3839,14.193548,16.129032,12.0,14.0,32.15873,33.968254,36.984127,False,0.05025,0.5664,0.0006137,294.3,293.6,294.03029403,0.0118581429537,24795.6442403,rela_nu,rela_f,rela_tp
model3840,14.193548,16.129032,12.0,14.0,34.571429,33.968254,30.952381,False,0.05025,0.5627,0.0008741,294.3,293.6,294.03029403,0.0117751381348,24970.4326746,rela_nu,rela_f,rela_tp
model3841,15.16129,16.129032,12.0,14.0,32.15873,36.984127,26.126984,False,0.05025,0.8175,0.000732,294.3,293.6,294.03029403,0.0171183920572,17176.2799361,rela_nu,rela_f,rela_tp
model3842,16.774194,16.129032,12.0,14.0,34.571429,37.587302,38.793651,False,0.05025,0.7662,0.0009678,294.2,293.6,343.035343035,0.0160382689018,21388.5516657,rela_nu,rela_f,rela_tp
model3843,14.193548,16.129032,10.0,14.0,32.15873,33.968254,36.984127,False,0.05025,0.6758,0.0009227,294.3,293.6,294.03029403,0.014144548038,20787.5354688,rela_nu,rela_f,rela_tp
model3844,14.193548,20.0,12.0,14.0,34.571429,36.380952,39.396825,False,0.05025,0.9789,0.001404,294.3,293.6,294.03029403,0.020487041317,14352.0135231,rela_nu,rela_f,rela_tp
model3845,14.193548,18.709677,8.0,14.0,34.571429,37.587302,38.190476,False,0.05025,1.16,0.001256,294.2,293.6,343.035343035,0.0242857630147,14124.9563717,rela_nu,rela_f,rela_tp
model3846,14.193548,16.129032,12.0,14.0,39.396825,37.587302,34.571429,False,0.05025,0.5413,0.0008589,294.3,293.6,294.03029403,0.0113269406167,25958.4917039,rela_nu,rela_f,rela_tp
model3847,15.16129,16.129032,12.0,14.0,24.920635,37.587302,36.380952,False,0.05025,0.652,0.0009081,294.3,293.6,294.03029403,0.0136460370748,21546.9364783,rela_nu,rela_f,rela_tp
model3848,14.193548,16.129032,10.0,14.0,25.52381,37.587302,38.190476,False,0.05025,0.7902,0.000975,294.2,293.6,343.035343035,0.0165411266986,20738.3299388,rela_nu,rela_f,rela_tp
model3849,15.483871,16.129032,10.0,14.0,34.571429,36.984127,35.777778,False,0.05025,0.8455,0.0009842,294.2,293.6,343.035343035,0.0176999497568,19380.5828688,rela_nu,rela_f,rela_tp
model3850,19.354839,16.129032,12.0,14.0,34.571429,36.380952,35.777778,False,0.05025,1.409,0.001277,294.2,293.6,343.035343035,0.0295040381381,11626.7251767,rela_nu,rela_f,rela_tp
model3851,15.16129,16.129032,10.0,14.0,34.571429,33.968254,35.777778,False,0.05025,0.7935,0.0009657,294.2,293.6,343.035343035,0.0166104853107,20651.7351311,rela_nu,rela_f,rela_tp
model3852,14.193548,16.129032,8.0,14.0,33.365079,36.984127,38.190476,False,0.05025,0.9553,0.001028,294.2,293.6,343.035343035,0.0200002965655,17151.5128244,rela_nu,rela_f,rela_tp
model3853,14.193548,16.129032,12.0,14.0,34.571429,33.968254,27.333333,False,0.05025,0.5838,0.000902,294.3,293.6,294.03029403,0.0122167818688,24067.737084,rela_nu,rela_f,rela_tp
model3854,15.16129,16.129032,12.0,14.0,34.571429,40.0,35.777778,False,0.05025,0.5858,0.0008804,294.3,293.6,294.03029403,0.0122591519682,23984.554135,rela_nu,rela_f,rela_tp
model3855,14.193548,16.129032,10.0,14.0,25.52381,37.587302,35.777778,False,0.05025,0.7838,0.0009624,294.2,293.6,343.035343035,0.016407255125,20907.5400133,rela_nu,rela_f,rela_tp
model3856,15.16129,18.709677,12.0,14.0,33.365079,37.587302,36.984127,False,0.05025,0.8053,0.001137,294.3,293.6,294.03029403,0.0168542076966,17445.5126769,rela_nu,rela_f,rela_tp
model3857,16.774194,17.419355,12.0,14.0,34.571429,33.968254,35.777778,False,0.05025,0.8344,0.001008,294.2,293.6,343.035343035,0.0174668094163,19639.2675307,rela_nu,rela_f,rela_tp
model3858,15.483871,16.129032,12.0,14.0,39.396825,32.761905,35.777778,False,0.05025,0.6572,0.00108,294.3,293.6,294.03029403,0.0137514194932,21381.8140139,rela_nu,rela_f,rela_tp
model3859,14.193548,16.129032,10.0,14.0,34.571429,27.936508,38.190476,False,0.05025,0.7145,0.0009732,294.3,293.6,294.03029403,0.0149545911516,19661.5401283,rela_nu,rela_f,rela_tp
model3860,15.16129,16.129032,8.0,14.0,34.571429,33.968254,35.777778,False,0.05025,1.179,0.001071,294.3,293.6,294.03029403,0.0246878555937,11909.9163114,rela_nu,rela_f,rela_tp
model3861,14.193548,16.129032,10.0,14.0,32.15873,27.936508,39.396825,False,0.05025,0.7191,0.0009854,294.3,293.6,294.03029403,0.0150507454563,19535.9289601,rela_nu,rela_f,rela_tp
model3862,16.774194,16.129032,12.0,14.0,34.571429,37.587302,35.777778,False,0.05025,0.7574,0.0009549,294.2,293.6,343.035343035,0.0158541027459,21637.0076902,rela_nu,rela_f,rela_tp
model3863,15.16129,16.774194,12.0,14.0,34.571429,27.333333,36.380952,False,0.05025,0.675,0.0009627,294.3,293.6,294.03029403,0.0141269427336,20813.4413493,rela_nu,rela_f,rela_tp
model3864,14.193548,16.129032,12.0,14.0,24.920635,30.952381,36.380952,False,0.05025,0.6191,0.001015,294.3,293.6,294.03029403,0.0129542554981,22697.5833596,rela_nu,rela_f,rela_tp
model3865,17.741935,16.129032,10.0,14.0,32.15873,33.968254,35.777778,False,0.05025,1.528,0.00114,294.2,293.6,343.035343035,0.0320009942805,10719.5214007,rela_nu,rela_f,rela_tp
model3866,15.16129,16.129032,8.0,14.0,34.571429,32.761905,26.126984,False,0.05025,1.788,0.001945,294.2,293.6,343.035343035,0.0374333834403,9163.88825985,rela_nu,rela_f,rela_tp
model3867,15.806452,16.129032,12.0,14.0,34.571429,33.968254,26.126984,False,0.05025,0.779,0.001036,294.3,293.6,294.03029403,0.0163051108251,18033.0141379,rela_nu,rela_f,rela_tp
model3868,15.16129,18.709677,12.0,14.0,35.174603,38.793651,35.777778,False,0.05025,0.8013,0.0006822,294.3,293.6,294.03029403,0.0167799049282,17522.7628099,rela_nu,rela_f,rela_tp
model3869,15.16129,16.129032,12.0,14.0,39.396825,33.968254,36.984127,True,0.05025,0.5803,0.0008826,294.3,293.6,294.03029403,0.0121438330321,24212.3136288,rela_nu,rela_f,rela_tp
model3870,15.16129,16.129032,12.0,14.0,34.571429,33.968254,36.984127,True,0.05025,0.576,0.0008731,294.3,293.6,294.03029403,0.0120539097478,24392.9397335,rela_nu,rela_f,rela_tp
model3871,15.16129,16.129032,12.0,14.0,25.52381,35.174603,27.333333,False,0.05025,0.8006,0.001149,294.2,293.6,343.035343035,0.0167554503219,20473.060195,rela_nu,rela_f,rela_tp
model3872,15.806452,16.129032,12.0,14.0,40.0,35.174603,36.984127,False,0.05025,0.6451,0.0005512,294.3,293.6,294.03029403,0.0135089022322,21765.6689622,rela_nu,rela_f,rela_tp
model3873,15.16129,16.129032,12.0,14.0,32.761905,33.968254,32.15873,False,0.05025,0.6246,0.000923,294.3,293.6,294.03029403,0.0130714565251,22494.0727505,rela_nu,rela_f,rela_tp
model3874,15.16129,16.129032,12.0,14.0,32.761905,33.968254,36.984127,True,0.05025,0.5742,0.0008704,294.3,293.6,294.03029403,0.0120162406838,24469.4078429,rela_nu,rela_f,rela_tp
model3875,15.16129,16.129032,12.0,14.0,34.571429,29.142857,35.777778,False,0.05025,0.6232,0.0009181,294.3,293.6,294.03029403,0.0130422170486,22544.5024366,rela_nu,rela_f,rela_tp
model3876,15.16129,16.129032,12.0,14.0,35.174603,25.52381,36.984127,True,0.05025,0.6166,0.0009191,294.3,293.6,294.03029403,0.0129038686975,22786.2124857,rela_nu,rela_f,rela_tp
model3877,15.16129,16.129032,12.0,14.0,35.174603,35.174603,21.301587,False,0.05025,0.7373,0.000997,294.3,293.6,294.03029403,0.0154319505991,19053.3459877,rela_nu,rela_f,rela_tp
model3878,15.16129,18.709677,12.0,14.0,40.0,35.174603,36.380952,False,0.05025,0.8105,0.001051,294.2,293.6,343.035343035,0.0169649953626,20220.1848986,rela_nu,rela_f,rela_tp
model3879,15.16129,16.129032,12.0,14.0,25.52381,25.52381,35.777778,False,0.05025,0.6694,0.0009354,294.3,293.6,294.03029403,0.0140101462094,20986.954,rela_nu,rela_f,rela_tp
model3880,16.774194,16.129032,12.0,14.0,35.174603,39.396825,36.984127,False,0.05025,0.7616,0.0009605,294.2,293.6,343.035343035,0.0159420118996,21517.6945793,rela_nu,rela_f,rela_tp
model3881,15.16129,16.129032,10.0,14.0,34.571429,31.555556,36.984127,False,0.05025,0.8378,0.0007712,294.3,293.6,294.03029403,0.0175430320013,16760.5174527,rela_nu,rela_f,rela_tp
model3882,15.483871,16.129032,12.0,14.0,25.52381,33.968254,36.380952,True,0.05025,0.6935,0.0009268,294.3,293.6,294.03029403,0.0145154310232,20256.3942856,rela_nu,rela_f,rela_tp
