modelName,	radius1,	radius2,	delta1,	delta2,	d1,	d2,	d3,	isCross,	                    flowrate,	P_in,	P_out,	T_wall,	T_fluid,	Nu,	friction,	tp,	rela_Nu,                    	rela_f,	rela_tp
model355,4.52449459898,6.66116129897,-1.88404246209,2.90073637766,24.2569523887,22.3482982732,14.6790260099,True,0.05025,2.845,0.000602,294.3,293.6,294.03029403,0.0596148724373,4932.16343522,rela_nu,rela_f,rela_tp
model356,7.2934256515,4.44699715362,5.63437292452,0.496212996639,33.9182705539,16.2980781454,33.8047759714,False,0.05025,0.86,0.0003054,294.5,293.6,228.69022869,0.0180180776087,12692.2657154,rela_nu,rela_f,rela_tp
model357,3.53199933255,14.3218827355,2.90886101417,11.0701845081,8.99765144657,32.0160682918,22.6217706254,False,0.05025,0.8123,0.0003106,294.4,293.6,257.276507277,0.0170182388335,15117.692835,rela_nu,rela_f,rela_tp
model358,14.9419877932,11.3302839059,7.98146023742,5.63375711216,32.9293727813,39.2085341479,34.4508934938,False,0.05025,1.786,0.0004777,294.3,293.6,294.03029403,0.0374222187431,7857.1047871,rela_nu,rela_f,rela_tp
model359,9.94480953282,14.8283014855,9.06623171152,7.24471843259,25.0021317182,27.6458906666,27.7712638385,False,0.05025,2.557,0.0004399,294.2,293.6,343.035343035,0.0535821654493,6402.0432948,rela_nu,rela_f,rela_tp
model360,5.52462712558,11.4947706277,-2.78160624153,10.1834211656,32.7612322084,11.4865953788,25.5870281624,True,0.05025,1.915,0.0004428,294.4,293.6,257.276507277,0.0401266219607,6411.61639593,rela_nu,rela_f,rela_tp
model361,5.08664672841,14.6190731973,2.35544655417,9.95821749654,24.1746853367,37.3768431566,36.8035574627,False,0.05025,0.8168,0.000293,294.5,293.6,228.69022869,0.0171129218376,13363.5992065,rela_nu,rela_f,rela_tp
model362,10.6422309915,6.83496536982,3.25133725443,6.82135332243,23.9411555269,20.0807893402,11.6979279931,True,0.04338,5.018,0.004273,294.3,293.7,343.035343035,0.105081179054,3264.47938748,rela_nu,rela_f,rela_tp
model363,10.3389171516,4.09082983658,9.56911286018,-1.10932390657,19.0681509805,32.9111525689,11.2163675156,False,0.05025,1.499,0.0005955,294.5,293.6,228.69022869,0.031404604112,7282.06054994,rela_nu,rela_f,rela_tp
model365,3.45567086686,15.4533586593,-2.94528618556,10.1921256011,34.4987055638,37.8242776125,33.5972940578,True,0.05025,1.379,0.0001753,294.4,293.6,257.276507277,0.0288983674591,8902.80420307,rela_nu,rela_f,rela_tp
model366,18.3959673387,3.11941483881,11.7426650509,1.51507987849,33.2673144516,7.40018164235,38.0954449566,False,0.05025,1.425,0.0003787,294.3,293.6,294.03029403,0.0298582044675,9847.55444188,rela_nu,rela_f,rela_tp
model367,4.37785026942,6.73850008304,-3.15985968133,5.91912070384,25.5596667816,31.5571946812,21.0341938021,True,0.05025,2.02,0.0003621,294.4,293.6,257.276507277,0.0423289763873,6078.02335976,rela_nu,rela_f,rela_tp
model368,8.68305339855,16.8913796287,2.2221900168,8.33486409537,21.7124730368,32.40768482,29.0468573836,False,0.05025,3.895,0.0004323,294.2,293.6,343.035343035,0.0816250597257,4202.57386871,rela_nu,rela_f,rela_tp
model369,11.6682828593,7.98181546969,5.45793511606,-0.831356138495,38.7247417184,31.1400751175,29.7489587859,False,0.05025,2.922,0.0004714,294.3,293.6,294.03029403,0.0612314292201,4801.95053056,rela_nu,rela_f,rela_tp
model370,18.2268739592,13.0886371968,17.927057026,10.0602377974,33.6150477559,31.4792679506,24.7494763498,False,0.05025,0.6942,0.0004996,294.4,293.6,257.276507277,0.0145390556651,17695.5445527,rela_nu,rela_f,rela_tp
model371,15.4697179057,15.7620250729,12.6653914013,8.85801713733,19.1636843942,27.9120507647,23.703641461,False,0.05025,2.785,0.0007339,294.2,293.6,343.035343035,0.0583545862368,5878.4641475,rela_nu,rela_f,rela_tp
model372,4.89275444463,18.8394381749,2.77896024553,13.1748138133,37.3706334002,30.4708036054,29.7164345052,False,0.05025,1.494,0.0007474,294.3,293.6,294.03029403,0.0312966270071,9394.95153788,rela_nu,rela_f,rela_tp
model373,17.8077199856,5.48931348354,9.37998464199,0.374385879549,33.2538541858,36.6273526149,36.3091041344,True,0.05025,2.257,0.0004298,294.3,293.6,294.03029403,0.0472947683899,6216.9729135,rela_nu,rela_f,rela_tp
model374,5.98909232255,18.7763108744,2.8401817293,11.6069938522,20.7098025956,38.0113397718,29.9577390229,False,0.05025,1.932,0.0009026,294.3,293.6,294.03029403,0.0404732829811,7264.79969929,rela_nu,rela_f,rela_tp
model376,18.2583002613,14.8811119493,12.3482416401,10.7250338721,27.3592978299,21.8852647583,28.9098773126,True,0.05025,2.13,0.0003725,294.2,293.6,343.035343035,0.0446342149556,7685.47947749,rela_nu,rela_f,rela_tp
model377,10.5790631626,11.7981080299,6.22478683868,7.93753781595,18.9680754315,30.688383801,22.2124804455,False,0.05025,1.893,0.0007401,294.3,293.6,294.03029403,0.0396592996327,7413.90535772,rela_nu,rela_f,rela_tp
model378,7.3250883237,9.80441016205,5.55830960392,2.9048053388,22.4877253676,25.0979614208,22.5763924839,False,0.05025,2.534,0.0003497,294.3,293.6,294.03029403,0.0531020059201,5537.08450247,rela_nu,rela_f,rela_tp
model379,10.7300185459,9.32861501112,1.82681785543,8.51388413786,35.7114216511,30.7039217606,39.1729587718,True,0.05025,1.667,0.000434,294.4,293.6,257.276507277,0.034929049837,7365.68868827,rela_nu,rela_f,rela_tp
model380,17.6755347665,8.89030109992,10.9270649017,7.79110762824,39.6214990081,21.2612502309,23.181090008,True,0.05025,1.756,0.0004266,294.3,293.6,294.03029403,0.0367945288582,7991.14170379,rela_nu,rela_f,rela_tp
model381,3.39051715141,3.18691617486,0.151589683416,2.04578668833,39.8289467542,18.2673447848,22.133577842,True,0.05025,0.6929,0.0003038,294.6,293.6,205.821205821,0.0145159130732,14179.0051224,rela_nu,rela_f,rela_tp
model382,8.59073646801,15.8762319496,-0.198863469587,13.5673223791,31.4903620217,35.9768982477,39.6998505676,True,0.05025,1.997,0.0004479,294.3,293.6,294.03029403,0.0418451281276,7026.63146672,rela_nu,rela_f,rela_tp
model383,12.085562037,13.5329931492,7.90153266053,9.47705933291,30.7848416731,25.2142269942,36.7053150711,True,0.05025,0.9446,0.000366,294.4,293.6,257.276507277,0.019789913177,13000.3858519,rela_nu,rela_f,rela_tp
model384,18.6316593366,9.49528139186,10.181853751,5.51432776303,35.7485116548,17.3577554287,39.6764893408,True,0.05025,2.602,0.00049,294.2,293.6,343.035343035,0.05452425673,6291.4263047,rela_nu,rela_f,rela_tp
model385,5.37875356522,13.9157391272,3.20302841581,11.019137415,22.6773384085,37.4557073218,33.0194429477,True,0.05025,0.6116,0.0003285,294.5,293.6,228.69022869,0.0128114534243,17850.4515543,rela_nu,rela_f,rela_tp
model386,3.30840968893,5.78666898026,-0.134712124411,5.67480579713,39.7562232907,21.1869363,6.05805182572,True,0.05025,1.044,0.0006952,294.6,293.6,205.821205821,0.0218663079376,9412.70956251,rela_nu,rela_f,rela_tp
model387,10.3797412886,4.09746598839,2.29551470484,4.0694009699,24.2567704909,12.4370765685,16.4291831268,False,0.05007,7.184,0.002044,294.2,293.6,343.035343035,0.150524431106,2278.93465874,rela_nu,rela_f,rela_tp
model388,3.25215503883,17.7881986567,2.07861953551,13.6582069172,37.1985485784,34.231195331,24.2410061172,False,0.05025,0.8842,0.0003476,294.4,293.6,257.276507277,0.0185243935903,13888.5252045,rela_nu,rela_f,rela_tp
model389,16.6065846324,12.7300933958,8.45075851542,12.2720016852,35.4666060844,19.2288857718,18.9576717583,False,0.04452,3.052,0.001133,294.4,293.7,294.03029403,0.0639421934019,4598.37672727,rela_nu,rela_f,rela_tp
model390,6.7554561601,3.70781950948,-1.63973415852,2.37552917991,21.409987617,15.7708266493,10.8437527517,False,0.04373,5.202,0.004982,294.4,293.7,294.03029403,0.108922719368,2699.43952682,rela_nu,rela_f,rela_tp
model391,7.08671645172,3.03154451268,0.487167852159,2.08701462784,26.4911678891,24.7144457235,37.9048693272,True,0.05025,1.037,0.0003191,294.4,293.6,257.276507277,0.0217274796325,11841.0653987,rela_nu,rela_f,rela_tp
model392,4.61535063876,18.1470139757,4.60457255332,9.16081670976,20.1076243107,34.3851746145,28.6811080041,True,0.05025,3.851,-0.0005054,294.3,293.7,343.035343035,0.0807225300793,4249.5613393,rela_nu,rela_f,rela_tp
model393,3.54731913606,17.4484783369,-2.24474631097,10.637983302,38.0392086408,28.6978389236,23.491842657,False,0.05025,0.05451,-0.001849,295.2,293.2,102.910602911,0.00118121113701,87122.9534552,rela_nu,rela_f,rela_tp
model394,4.44467767519,7.74509343415,1.22568145329,4.8175418133,25.8733028666,37.8200537963,14.062031198,False,0.05025,1.209,0.0003934,294.5,293.6,228.69022869,0.0253308180802,9028.14224024,rela_nu,rela_f,rela_tp
model395,15.4935623905,9.1246340067,13.5635034374,1.57422503376,39.3416091906,35.3628327805,38.5837023132,False,0.05025,1.079,0.0003356,294.4,293.6,257.276507277,0.0226073990379,11380.1904786,rela_nu,rela_f,rela_tp
model396,18.7689513799,4.66993110912,13.9328120603,3.98529133556,36.1820567541,17.5162862463,15.3034220387,False,0.04802,1.242,0.000409,294.4,293.6,257.276507277,0.0260221280862,9886.83578929,rela_nu,rela_f,rela_tp
model397,18.6772055251,4.66511267339,14.6958982671,2.73061153194,39.4894733957,10.0065248926,28.3714900063,False,0.05025,1.048,0.0002898,294.4,293.6,257.276507277,0.0219586393761,11716.4138847,rela_nu,rela_f,rela_tp
model398,7.55613325886,6.83388638169,0.440206418819,-0.0541610235773,36.7681806258,28.0706129815,36.9417986422,False,0.05025,1.5,0.0003878,294.4,293.6,257.276507277,0.0314299159289,8185.72050458,rela_nu,rela_f,rela_tp
model399,12.7118907107,8.89058741194,6.43343475665,6.70451074903,29.0537827776,37.9478612325,37.148481049,True,0.05025,1.264,0.0003863,294.3,293.6,294.03029403,0.0264836951564,11102.3137932,rela_nu,rela_f,rela_tp
model401,15.0895105877,17.0939240903,9.31463690703,15.453023644,37.1428170967,17.2208751925,37.9031272774,True,0.05025,0.9683,0.0002373,294.4,293.6,257.276507277,0.0202893316518,12680.3835479,rela_nu,rela_f,rela_tp
model402,16.7717132034,7.2118485274,15.0266038187,2.66491654804,37.7615602627,29.7196924411,23.1255678279,True,0.05025,0.9608,0.000346,294.4,293.6,257.276507277,0.020129863223,12780.8373274,rela_nu,rela_f,rela_tp
model403,5.51651304134,18.8347593844,3.44228878583,16.7031131437,8.9304033841,17.7905563638,16.4573671626,True,0.05025,1.497,0.0008824,294.4,293.6,257.276507277,0.0313566736705,8204.84053824,rela_nu,rela_f,rela_tp
model404,4.50084538444,5.79910383744,0.124327558763,-2.14845069692,18.145756639,39.381499759,28.0829600045,True,0.05025,1.582,0.0003714,294.4,293.6,257.276507277,0.0331488727077,7761.24453899,rela_nu,rela_f,rela_tp
model405,4.24502617171,12.7652263099,3.98643214017,4.31299886772,8.59319693674,39.4937769584,32.4435542745,False,0.05025,1.562,0.0003211,294.3,293.6,294.03029403,0.032730753014,8983.30368094,rela_nu,rela_f,rela_tp
model406,8.89021100214,12.2984889957,7.37419630414,4.17293300692,19.8649563341,35.0714133163,31.5105245697,True,0.05025,1.456,0.000386,294.4,293.6,257.276507277,0.030507771039,8433.14665458,rela_nu,rela_f,rela_tp
model407,10.9712482306,16.5896385557,2.23935743511,13.7705463021,36.3026550803,34.2125633619,38.1320762842,True,0.05025,1.641,0.0003704,294.3,293.6,294.03029403,0.0343854567191,8551.00737596,rela_nu,rela_f,rela_tp
model408,3.234859019,4.67666634171,-1.7451611918,0.449460917295,13.4279633278,18.5334578558,11.9252552386,False,0.05025,3.523,0.0002843,294.3,293.6,294.03029403,0.0738315267723,3982.44905509,rela_nu,rela_f,rela_tp
model409,11.9322212422,10.4118471876,4.95803252536,2.7690400167,32.7565985525,23.9494348843,36.0249614882,True,0.05025,3.196,0.0002459,294.2,293.6,343.035343035,0.0669788380572,5121.54813349,rela_nu,rela_f,rela_tp
model410,11.8332441409,3.521352842,11.4140128332,1.9036232411,12.1879976085,30.7836133088,18.2638101742,True,0.05025,0.5283,0.0002484,294.5,293.6,228.69022869,0.011067272855,20663.6478278,rela_nu,rela_f,rela_tp
model411,18.3333386104,9.14943634839,17.2583846006,5.37093698696,12.7621049058,26.637086798,30.0710085999,True,0.05025,0.8127,0.0003333,294.4,293.6,257.276507277,0.0170261465494,15110.6714917,rela_nu,rela_f,rela_tp
model412,3.20784026562,5.45439466106,2.55655117636,3.59349183268,11.2480433503,24.3284045132,34.4991442922,True,0.05025,0.5156,0.0002475,294.5,293.6,228.69022869,0.0108011162811,21172.8327646,rela_nu,rela_f,rela_tp
model413,8.01602471045,7.80165321973,-0.800639141886,2.77185166236,29.5838340432,19.4453357511,20.0317240534,True,0.05025,4.011,0.0004351,294.2,293.6,343.035343035,0.084056209755,4081.02321096,rela_nu,rela_f,rela_tp
model414,3.64017556916,8.42795084686,0.781011765258,5.48443332468,32.0617546113,33.0782176891,37.4531194289,False,0.05025,0.6444,0.0002695,294.6,293.6,205.821205821,0.0135001352098,15245.8625505,rela_nu,rela_f,rela_tp
model415,17.5029433285,19.6640286299,13.0073426482,18.5359955264,39.6725531885,37.0135553659,28.7835891194,True,0.05025,0.8293,0.0002926,294.4,293.6,257.276507277,0.0173749139187,14807.3543547,rela_nu,rela_f,rela_tp
model416,5.36040405623,7.62468504237,-1.22749352719,6.47922491913,33.9239102989,12.0976931399,32.8205733091,True,0.05025,1.183,0.0002112,294.4,293.6,257.276507277,0.0247897106636,10378.3586169,rela_nu,rela_f,rela_tp
model417,11.2842391795,16.0019110186,6.22242078688,7.4061265527,24.9136400189,39.174321781,34.3131169438,False,0.05025,2.748,0.0003778,294.2,293.6,343.035343035,0.0575865778835,5956.86279065,rela_nu,rela_f,rela_tp
model418,11.3748071775,8.38590234181,8.99291834724,7.27669885693,24.9227529818,17.3737861442,27.5987568329,False,0.05025,0.74,0.0002943,294.5,293.6,228.69022869,0.0155032667533,14751.0993863,rela_nu,rela_f,rela_tp
model419,10.2437635098,13.4757459352,7.18487814515,12.0144791572,28.094617414,34.4371301461,15.025539967,False,0.05025,0.9418,0.0004316,294.5,293.6,228.69022869,0.0197298539383,11591.0756058,rela_nu,rela_f,rela_tp
model420,5.58807071279,5.66640590237,-0.906644566737,0.662139177076,20.2175828978,12.7659903414,19.166873012,True,0.05025,4.469,0.000991,294.2,293.6,343.035343035,0.0936436414958,3663.19952488,rela_nu,rela_f,rela_tp
model421,7.61683168918,3.32692329782,-0.539351216114,0.708880068546,39.7267322123,11.3158586813,36.1580138252,True,0.05025,1.372,0.0003158,294.4,293.6,257.276507277,0.0287487118917,8949.14903479,rela_nu,rela_f,rela_tp
model422,6.61272462635,17.1221637856,2.5053013425,13.3560895703,27.4435427639,37.8379403121,27.0146879083,False,0.05025,1.038,0.0003582,294.4,293.6,257.276507277,0.0217476188433,11830.1000735,rela_nu,rela_f,rela_tp
model423,3.70259573883,13.1283508921,0.692460825837,7.62040627756,27.1072909444,26.1574272878,21.7217041416,False,0.05025,1.709,0.0004029,294.3,293.6,294.03029403,0.0358099668764,8210.85076804,rela_nu,rela_f,rela_tp
model424,10.0921096862,4.04802394657,8.51945269943,-2.57129290838,19.5802419787,21.2820429996,30.3014269281,True,0.05025,1.324,0.0003271,294.5,293.6,228.69022869,0.0277424576596,8243.32982665,rela_nu,rela_f,rela_tp
model425,7.74891685365,5.18841042538,7.46870976476,2.01199885577,10.5553489441,32.0425653138,20.2626422076,True,0.05025,0.6999,0.0003373,294.6,293.6,205.821205821,0.0146619218275,14037.8054284,rela_nu,rela_f,rela_tp
model426,3.40635703696,3.81051450506,0.839234036481,1.17341031468,32.2290606005,30.8929533499,7.20040880519,True,0.05025,1.334,0.0005468,294.5,293.6,228.69022869,0.0279474399922,8182.86858309,rela_nu,rela_f,rela_tp
model427,3.51262298201,5.77517917946,2.185627315,-2.53869933755,24.4578356832,30.3397556018,22.8235165599,True,0.05025,1.858,0.0004752,294.4,293.6,257.276507277,0.038931297238,6608.47507094,rela_nu,rela_f,rela_tp
model428,18.9896687977,4.7743402671,18.1538989569,4.61546854124,39.5488972691,26.5142023709,14.5337700818,False,0.05025,0.4096,-6.801e-05,294.4,293.6,257.276507277,0.00858610720362,29964.2784763,rela_nu,rela_f,rela_tp
model429,11.7562100903,6.79115850894,9.46527507342,0.78908632622,30.0810288366,38.2384464879,17.6388268249,False,0.05025,1.435,0.0006165,294.4,293.6,257.276507277,0.0300628074477,8557.9667742,rela_nu,rela_f,rela_tp
model430,14.7894130454,13.9032720839,10.677758199,5.90488787073,25.8859862871,39.2714043841,27.5505336255,True,0.05025,2.276,0.0005561,294.3,293.6,294.03029403,0.047690336527,6165.40614814,rela_nu,rela_f,rela_tp
model431,15.1231403002,13.8035968935,13.0902530189,9.80498201283,22.1039039856,36.0828630303,19.3004584218,True,0.05025,0.9421,0.0003579,294.4,293.6,257.276507277,0.0197376862029,13034.7855686,rela_nu,rela_f,rela_tp
model432,7.25081946569,9.89382389582,7.17054951605,7.70896378158,26.233077107,14.1383767434,14.1268270587,True,0.05025,0.9473,0.0003657,294.4,293.6,257.276507277,0.0198465079433,12963.3136475,rela_nu,rela_f,rela_tp
model433,10.0210093889,17.9716814276,4.75474645113,15.3467440276,36.5353203355,32.5366754269,29.7482271266,False,0.05025,1.033,0.0003853,294.4,293.6,257.276507277,0.0216422573836,11887.6928001,rela_nu,rela_f,rela_tp
model434,3.41308941932,4.6103684081,2.32779214767,-0.534457832557,31.0218450486,18.0342422093,31.7373629657,True,0.05025,1.063,0.000266,294.5,293.6,228.69022869,0.0222735186302,10267.3597507,rela_nu,rela_f,rela_tp
model435,5.0969955771,5.08843611978,-3.15937125012,3.52382593402,15.1807786273,17.4144976789,12.9896497338,True,0.05025,9.641,-0.003303,294.1,293.6,411.642411642,0.202132012852,2036.50280742,rela_nu,rela_f,rela_tp
model436,19.4812296172,7.84467230268,12.7715048804,6.45683191406,34.6589716902,9.55139883216,37.8762760864,True,0.05025,1.369,0.0004019,294.3,293.6,294.03029403,0.0286840312605,10250.6614694,rela_nu,rela_f,rela_tp
model437,19.9580775151,6.40772567999,15.4569723298,-2.43748725742,28.3205301647,21.8045770189,34.3123608689,True,0.05025,2.59,0.0004569,294.3,293.6,294.03029403,0.0542734461131,5417.57185305,rela_nu,rela_f,rela_tp
model439,19.2866410303,9.72363003857,13.3681020034,7.37728947334,36.7768441984,18.0299513728,22.103735537,False,0.05025,1.901,0.002488,294.3,293.6,294.03029403,0.0397903354948,7389.49019591,rela_nu,rela_f,rela_tp
model440,6.57345597938,4.97182063683,6.08666233145,3.42038584398,19.8574014476,36.5241919926,32.0434888893,False,0.05025,0.4477,0.0002511,294.5,293.6,228.69022869,0.00937794538447,24385.9629497,rela_nu,rela_f,rela_tp
model441,18.3467722851,4.61662862808,10.5314518032,-2.43018553803,38.8834030437,11.8729186728,23.0420365367,True,0.05025,6.874,7.471e-05,294.1,293.6,411.642411642,0.144068509156,2857.2684902,rela_nu,rela_f,rela_tp
model442,4.62355044619,16.8354027851,-2.67037331018,9.78375492736,33.6284211645,34.3337748179,20.0819078038,False,0.05025,3.661,0.00255,294.2,293.6,343.035343035,0.0766763406767,4473.80952205,rela_nu,rela_f,rela_tp
model443,12.6618489205,11.5227619896,5.38257980768,3.22657625818,27.1598700801,26.5408616389,36.2947983215,True,0.05025,2.682,0.0004054,294.2,293.6,343.035343035,0.0562027255002,6103.53572682,rela_nu,rela_f,rela_tp
model444,9.40144090878,4.11088823754,7.0264554755,3.10496792834,13.4021585011,35.7137103668,26.0744320183,True,0.05025,0.9312,0.0002746,294.4,293.6,257.276507277,0.019510982278,13186.2406316,rela_nu,rela_f,rela_tp
model446,19.4272651455,17.9831319978,10.8826761515,11.607122118,33.9933187742,30.8358488747,32.2484249775,False,0.05025,4.314,0.0004323,294.1,293.6,411.642411642,0.090406753269,4553.22635487,rela_nu,rela_f,rela_tp
model447,6.38364680176,17.637778119,-2.54194017222,16.6406569481,35.7547292148,21.9819888144,28.5202016051,True,0.05025,0.06502,-0.0006761,293.9,293.2,294.03029403,0.00137690457563,213544.423654,rela_nu,rela_f,rela_tp
model448,12.5702209419,15.4559900826,7.93769185779,10.051293043,37.60697876,35.7857636946,37.4079668819,True,0.05025,0.925,0.0003143,294.4,293.6,257.276507277,0.0193802063038,13275.2202553,rela_nu,rela_f,rela_tp
model449,17.7946505599,16.7096607473,9.01337641599,9.21806700174,33.2401293693,35.9674217812,39.4075118591,False,0.05025,3.479,0.0001886,294.2,293.7,411.642411642,0.072911349904,5645.7933118,rela_nu,rela_f,rela_tp
model450,14.8598837575,10.6018990077,14.8482073999,3.51236610927,38.3724944279,37.1787323769,37.5592237493,True,0.05025,0.9853,0.0003618,294.4,293.6,257.276507277,0.0206430201229,12463.1234066,rela_nu,rela_f,rela_tp
model451,11.6183416316,5.14397920874,9.89616343518,3.51910039476,16.3686306687,21.4108371273,28.210509811,False,0.05025,0.6961,0.0002033,294.5,293.6,228.69022869,0.0145850872487,15679.7299043,rela_nu,rela_f,rela_tp
model452,15.660692713,6.44538703203,9.00318602272,4.00472474887,38.179606993,21.3547802457,21.0754161979,False,0.05025,2.025,0.0006598,294.3,293.6,294.03029403,0.0424275304625,6930.1769588,rela_nu,rela_f,rela_tp
model453,12.0528258726,10.9905630211,6.81658363513,3.4969362035,36.2465780324,34.4856816044,29.8551877998,False,0.05025,1.738,0.0004415,294.3,293.6,294.03029403,0.0364169600491,8073.99337105,rela_nu,rela_f,rela_tp
model454,5.20225048205,5.26046960524,3.27182144502,1.25044328691,23.6587840426,33.1078390228,31.0651482858,False,0.05025,0.8113,0.0003842,294.6,293.6,205.821205821,0.0169957375776,12110.166145,rela_nu,rela_f,rela_tp
model455,18.7196083122,8.4881744694,15.471028742,1.50884847084,29.3600517457,28.5460669601,33.3389218614,False,0.05025,1.416,0.0003698,294.3,293.6,294.03029403,0.0296697627376,9910.09926944,rela_nu,rela_f,rela_tp
model456,7.88067656564,8.28100463344,0.496032574236,5.29016886337,18.5363139441,37.2012332117,22.3505962035,False,0.05025,4.286,0.001403,294.2,293.6,343.035343035,0.0897995651804,3820.01118097,rela_nu,rela_f,rela_tp
model457,16.728159424,13.1482355683,10.1712399215,7.92815113212,33.326240773,33.3347317965,28.617362872,True,0.05025,1.624,0.000334,294.3,293.6,294.03029403,0.0340299217869,8640.34586597,rela_nu,rela_f,rela_tp
model458,7.25572455587,3.60671870302,3.40091975377,-1.11017953663,15.2594340806,20.4974724372,29.7633223924,False,0.05025,1.662,0.0001934,294.4,293.6,257.276507277,0.0348292990202,7386.78395817,rela_nu,rela_f,rela_tp
model459,18.2224010304,9.37147361341,14.5433871808,7.73688066294,27.6101418242,14.6696350653,24.9520456842,True,0.05025,1.075,0.0003295,294.4,293.6,257.276507277,0.0225236921027,11422.4837608,rela_nu,rela_f,rela_tp
model460,8.59292716161,5.92974718013,0.910386979621,-1.74176890614,29.9214985016,19.388473824,35.6269599697,False,0.05025,3.109,0.0006066,294.2,293.6,343.035343035,0.0651478717204,5265.48809618,rela_nu,rela_f,rela_tp
model461,10.6492621715,3.16337434418,7.97057592262,-0.258619139797,36.5023267095,38.2264561232,35.5211044258,True,0.05025,0.6039,0.0002874,294.5,293.6,228.69022869,0.0126509328689,18076.9458711,rela_nu,rela_f,rela_tp
model462,16.1936977127,3.53748991438,10.6674040542,-0.136288884019,29.2022632335,10.4159119977,39.5244882415,False,0.05025,1.688,0.0004359,294.3,293.6,294.03029403,0.0353691426274,8313.18692476,rela_nu,rela_f,rela_tp
model463,5.05780038123,7.21579588104,-0.948617777037,2.79517239511,38.405299042,13.5253728537,33.90601104,False,0.05025,1.531,0.0002902,294.4,293.6,257.276507277,0.0320816810676,8019.4210127,rela_nu,rela_f,rela_tp
model464,6.75284299613,5.8553206653,-0.210681312892,4.40995706161,36.6952484282,12.1673316721,31.1936455053,True,0.05025,1.181,0.0003703,294.4,293.6,257.276507277,0.0247444587435,10397.3382462,rela_nu,rela_f,rela_tp
model465,19.0257124978,5.22227721153,12.2239565392,-2.04052699346,34.3753733001,26.59300575,21.3832976676,True,0.05025,3.02,0.0005862,294.2,293.6,343.035343035,0.0632829753509,5420.65762763,rela_nu,rela_f,rela_tp
model466,13.1389053339,5.2662667285,12.5998956042,2.83874887362,11.8247457935,25.4556916432,15.7800880613,False,0.05025,0.7571,0.0002375,294.5,293.6,228.69022869,0.0158628509055,14416.7167713,rela_nu,rela_f,rela_tp
model467,17.3412048262,10.0091946944,8.7868837739,1.28845500482,32.9018377656,38.3281134665,30.1503126768,True,0.05025,3.594,0.0005932,294.2,293.6,343.035343035,0.0753131200335,4554.78863288,rela_nu,rela_f,rela_tp
model469,3.03925623655,7.18049565268,-2.03027293266,6.02940565068,12.9015057802,34.8615359625,28.4926194069,False,0.05025,1.452,0.0003104,294.5,293.6,228.69022869,0.0304255207332,7516.39489413,rela_nu,rela_f,rela_tp
model470,18.5000265455,7.03416445741,17.0600737426,-0.160885493936,25.3828420343,14.6913488768,28.7692646667,False,0.05025,5.845,-0.0003331,294.1,293.6,411.642411642,0.122510558336,3360.05661254,rela_nu,rela_f,rela_tp
model471,4.15523994783,7.75351605133,-0.894615649627,7.02681276301,36.92398257,27.7938155939,39.6589029223,False,0.05025,0.7547,0.0003199,294.5,293.6,228.69022869,0.0158108230391,14464.1571236,rela_nu,rela_f,rela_tp
model472,9.80006713274,13.8902072282,4.10922006155,9.854351149,34.9625840613,26.5282386788,34.666253322,False,0.05025,1.178,0.0003477,294.4,293.6,257.276507277,0.0246820563226,10423.6253217,rela_nu,rela_f,rela_tp
model473,8.37380788556,4.01598112945,3.37398540625,1.57982585214,26.513125617,38.2721493592,13.7364775321,False,0.05025,1.678,0.0003129,294.4,293.6,257.276507277,0.0351621335889,7316.86280145,rela_nu,rela_f,rela_tp
model474,10.9704329404,3.99707052082,6.64070602409,0.594533989249,18.9821064236,22.1713764829,28.4521168748,True,0.05025,1.406,0.0003089,294.3,293.6,294.03029403,0.0294614521641,9980.16976191,rela_nu,rela_f,rela_tp
model475,5.89292329819,6.43410581511,5.21193304999,5.33284778796,10.2805318487,11.5467167884,38.0442122295,True,0.05025,0.5221,0.0002839,294.5,293.6,228.69022869,0.0109365849073,20910.5704046,rela_nu,rela_f,rela_tp
model476,4.62372011665,3.15669905968,-1.26489019364,0.19532784197,18.6828634949,36.5557750456,21.4835366565,False,0.05025,1.928,0.000293,294.4,293.6,257.276507277,0.0404022246188,6367.87973196,rela_nu,rela_f,rela_tp
model477,12.4480513011,9.92339985455,5.03811677205,1.29894066729,23.5451265323,22.7670507724,26.2194539756,True,0.05025,6.267,0.0007028,294.1,293.6,411.642411642,0.131333416854,3134.33109032,rela_nu,rela_f,rela_tp
model478,18.5607221663,10.2404128067,10.319883446,1.47997947741,38.5351303403,31.5738836031,37.2555334099,False,0.05025,3.727,0.000516,294.2,293.6,343.035343035,0.0781022445872,4392.1316839,rela_nu,rela_f,rela_tp
model479,12.0209488327,5.018129231,3.1610650144,0.224691977973,33.0983639282,34.4893421471,34.752245702,True,0.05025,2.746,0.0003971,294.3,293.6,294.03029403,0.0575442559891,5109.63759938,rela_nu,rela_f,rela_tp
model481,12.4791224863,16.2729420573,9.64225897621,11.0284445591,21.0803444369,28.1708835436,21.2489774587,False,0.05025,1.636,0.0003487,294.3,293.6,294.03029403,0.0342811180437,8577.03338775,rela_nu,rela_f,rela_tp
model482,14.1416203933,12.011616376,7.92928701078,10.1062106683,33.7109469254,24.6581510796,27.9038664967,False,0.05025,1.246,0.0003556,294.3,293.6,294.03029403,0.0261070820638,11262.4725089,rela_nu,rela_f,rela_tp
